frame,time_sec,track_id,center_x,center_y,collision_flag
116,5.8,31,1333,57,0
116,5.8,41,1188,647,0
116,5.8,47,1111,720,0
116,5.8,60,1220,45,0
116,5.8,63,1369,113,0
116,5.8,64,728,213,0
116,5.8,70,872,447,0
116,5.8,75,592,108,0
116,5.8,84,320,284,0
116,5.8,89,713,247,0
116,5.8,95,1010,528,0
116,5.8,96,1272,84,0
116,5.8,109,1268,1014,0
116,5.8,113,835,337,0
116,5.8,134,1056,676,0
116,5.8,143,972,421,0
116,5.8,146,633,110,0
116,5.8,147,1256,799,0
117,5.85,0,1499,975,0
117,5.85,1,1391,91,0
117,5.85,6,984,655,0
117,5.85,31,1330,56,0
117,5.85,41,1193,653,0
117,5.85,47,1118,728,0
117,5.85,60,1218,42,0
117,5.85,63,1366,115,0
117,5.85,64,730,216,0
117,5.85,70,879,452,0
117,5.85,75,593,110,0
117,5.85,84,330,283,0
117,5.85,89,715,251,0
117,5.85,95,995,512,0
117,5.85,96,1269,82,0
117,5.85,109,1276,1021,0
117,5.85,113,839,341,0
117,5.85,134,1061,684,0
117,5.85,143,976,426,0
117,5.85,146,635,112,0
117,5.85,147,1264,808,0
117,5.85,149,1028,549,0
118,5.9,0,1509,984,0
118,5.9,1,1387,90,0
118,5.9,6,989,662,0
118,5.9,31,1327,55,0
118,5.9,41,1199,659,0
118,5.9,47,1124,735,0
118,5.9,60,1219,40,0
118,5.9,63,1363,111,0
118,5.9,64,732,219,0
118,5.9,70,880,457,0
118,5.9,75,592,108,0
118,5.9,84,336,283,0
118,5.9,89,718,254,0
118,5.9,95,1019,539,0
118,5.9,96,1266,81,0
118,5.9,109,1285,1031,0
118,5.9,113,843,345,0
118,5.9,134,1067,689,0
118,5.9,143,981,430,0
118,5.9,146,636,114,0
118,5.9,147,1268,812,0
119,5.95,0,1518,994,0
119,5.95,1,1384,80,0
119,5.95,6,995,669,0
119,5.95,31,1324,53,0
119,5.95,41,1205,665,0
119,5.95,47,1130,742,0
119,5.95,60,1212,40,0
119,5.95,63,1360,108,0
119,5.95,64,735,223,0
119,5.95,70,888,461,0
119,5.95,75,596,113,0
119,5.95,84,342,282,0
119,5.95,89,721,258,0
119,5.95,95,1005,524,0
119,5.95,96,1264,79,0
119,5.95,109,1300,1051,0
119,5.95,113,846,348,0
119,5.95,134,1073,696,0
119,5.95,143,986,435,0
119,5.95,146,638,116,0
119,5.95,147,1273,818,0
119,5.95,150,1038,559,0
119,5.95,151,1320,110,0
120,6.0,0,1527,1004,0
120,6.0,1,1381,87,0
120,6.0,6,995,665,0
120,6.0,31,1321,51,0
120,6.0,41,1212,672,0
120,6.0,47,1129,740,0
120,6.0,60,1213,38,0
120,6.0,63,1357,106,0
120,6.0,64,738,226,0
120,6.0,70,888,466,0
120,6.0,75,598,115,0
120,6.0,84,348,282,0
120,6.0,89,724,262,0
120,6.0,95,1029,550,0
120,6.0,96,1262,78,0
120,6.0,109,1305,1056,0
120,6.0,113,850,352,0
120,6.0,134,1078,704,0
120,6.0,143,990,440,0
120,6.0,146,640,118,0
120,6.0,152,1158,781,0
120,6.0,153,1033,722,0
121,6.05,0,1537,1015,0
121,6.05,1,1400,93,0
121,6.05,6,1006,682,0
121,6.05,31,1318,49,0
121,6.05,41,1218,679,0
121,6.05,47,1142,758,0
121,6.05,60,1211,36,0
121,6.05,63,1354,112,0
121,6.05,64,741,229,0
121,6.05,70,893,471,0
121,6.05,75,598,114,0
121,6.05,84,348,281,0
121,6.05,89,727,265,0
121,6.05,95,1034,555,0
121,6.05,96,1258,77,0
121,6.05,109,1312,1061,0
121,6.05,113,852,356,0
121,6.05,134,1084,711,0
121,6.05,143,995,445,0
121,6.05,146,642,120,0
121,6.05,154,1287,833,0
122,6.1,0,1547,1024,0
122,6.1,1,1384,76,0
122,6.1,6,1005,678,0
122,6.1,31,1315,49,0
122,6.1,41,1224,685,0
122,6.1,47,1149,766,0
122,6.1,60,1209,35,0
122,6.1,63,1352,102,0
122,6.1,64,744,232,0
122,6.1,70,897,475,0
122,6.1,75,601,119,0
122,6.1,84,354,281,0
122,6.1,89,730,269,0
122,6.1,95,1038,561,0
122,6.1,96,1256,75,0
122,6.1,109,1315,1067,0
122,6.1,113,856,360,0
122,6.1,134,1090,719,0
122,6.1,143,996,451,0
122,6.1,146,644,122,0
122,6.1,155,1045,736,0
122,6.1,156,872,441,0
123,6.15,0,1557,1029,0
123,6.15,1,1381,83,0
123,6.15,6,1016,696,0
123,6.15,31,1312,47,0
123,6.15,41,1230,692,0
123,6.15,47,1149,759,0
123,6.15,60,1207,27,0
123,6.15,63,1349,101,0
123,6.15,64,746,235,0
123,6.15,70,901,479,0
123,6.15,75,603,121,0
123,6.15,84,360,280,0
123,6.15,89,733,272,0
123,6.15,95,1023,543,0
123,6.15,96,1253,73,0
123,6.15,113,860,364,0
123,6.15,134,1096,725,0
123,6.15,143,1000,455,0
123,6.15,146,645,124,0
123,6.15,156,876,446,0
123,6.15,157,1301,848,0
123,6.15,158,1180,804,0
123,6.15,159,1056,580,0
123,6.15,160,1307,103,0
124,6.2,0,1565,1034,0
124,6.2,1,1378,81,0
124,6.2,6,1022,703,0
124,6.2,31,1309,45,0
124,6.2,41,1237,698,0
124,6.2,47,1161,780,0
124,6.2,63,1346,99,0
124,6.2,64,749,237,0
124,6.2,70,906,485,0
124,6.2,75,604,123,0
124,6.2,84,365,280,0
124,6.2,89,737,276,0
124,6.2,95,1028,549,0
124,6.2,96,1250,78,0
124,6.2,113,864,368,0
124,6.2,134,1102,732,0
124,6.2,143,1005,461,0
124,6.2,146,647,126,0
124,6.2,156,881,451,0
124,6.2,157,1307,856,0
124,6.2,159,1062,586,0
124,6.2,160,1305,101,0
125,6.25,0,1572,1039,0
125,6.25,1,1376,79,0
125,6.25,6,1028,710,0
125,6.25,31,1306,44,0
125,6.25,41,1243,705,0
125,6.25,47,1168,788,0
125,6.25,63,1343,97,0
125,6.25,64,752,241,0
125,6.25,70,910,490,0
125,6.25,75,603,125,0
125,6.25,84,371,279,0
125,6.25,89,740,280,0
125,6.25,95,1032,554,0
125,6.25,96,1247,70,0
125,6.25,113,867,372,0
125,6.25,134,1108,739,0
125,6.25,143,1010,466,0
125,6.25,146,649,128,0
125,6.25,157,1314,864,0
125,6.25,159,1066,591,0
125,6.25,160,1301,99,0
125,6.25,161,406,279,0
125,6.25,162,1334,128,0
126,6.3,0,1580,1044,0
126,6.3,1,1369,66,0
126,6.3,6,1033,717,0
126,6.3,31,1303,42,0
126,6.3,41,1249,712,0
126,6.3,47,1174,796,0
126,6.3,63,1340,96,0
126,6.3,64,754,244,0
126,6.3,70,914,495,0
126,6.3,75,608,126,0
126,6.3,84,377,279,0
126,6.3,89,743,284,0
126,6.3,95,1036,558,0
126,6.3,96,1244,75,0
126,6.3,113,871,376,0
126,6.3,134,1114,747,0
126,6.3,143,1015,471,0
126,6.3,146,651,130,0
126,6.3,157,1320,870,0
126,6.3,159,1070,596,0
126,6.3,160,1299,100,0
126,6.3,162,1328,127,0
127,6.35,0,1587,1049,0
127,6.35,1,1369,76,0
127,6.35,6,1038,724,0
127,6.35,31,1300,40,0
127,6.35,41,1256,718,0
127,6.35,47,1181,805,0
127,6.35,63,1338,94,0
127,6.35,64,758,247,0
127,6.35,70,919,502,0
127,6.35,75,610,129,0
127,6.35,84,382,279,0
127,6.35,89,747,287,0
127,6.35,95,1041,564,0
127,6.35,96,1242,64,0
127,6.35,113,875,380,0
127,6.35,134,1120,754,0
127,6.35,143,1023,476,0
127,6.35,146,653,132,0
127,6.35,157,1329,879,0
127,6.35,159,1074,601,0
128,6.4,0,1592,1055,0
128,6.4,1,1358,74,1
128,6.4,6,1044,731,0
128,6.4,31,1297,39,0
128,6.4,41,1261,724,0
128,6.4,47,1188,812,0
128,6.4,63,1335,93,1
128,6.4,64,760,250,0
128,6.4,70,923,507,0
128,6.4,75,609,131,0
128,6.4,84,388,279,0
128,6.4,89,750,291,0
128,6.4,95,1066,591,0
128,6.4,96,1239,62,0
128,6.4,113,879,385,0
128,6.4,134,1126,762,0
128,6.4,143,1028,482,0
128,6.4,146,654,134,0
128,6.4,163,1322,128,0
128,6.4,164,1293,97,0
129,6.45,0,1587,1060,0
129,6.45,1,1354,72,0
129,6.45,6,1050,739,0
129,6.45,31,1294,39,0
129,6.45,41,1244,706,0
129,6.45,47,1195,820,0
129,6.45,63,1331,92,0
129,6.45,64,763,253,0
129,6.45,70,928,513,0
129,6.45,75,614,134,0
129,6.45,84,392,279,0
129,6.45,89,753,296,0
129,6.45,95,1071,596,0
129,6.45,96,1236,64,0
129,6.45,113,882,389,0
129,6.45,134,1132,769,0
129,6.45,143,1035,487,0
129,6.45,146,657,136,0
129,6.45,163,1319,126,0
129,6.45,164,1291,92,0
129,6.45,165,1342,895,0
129,6.45,166,1283,743,0
130,6.5,0,1597,1065,0
130,6.5,1,1360,64,0
130,6.5,6,1056,746,0
130,6.5,31,1291,37,0
130,6.5,41,1275,738,0
130,6.5,47,1202,829,0
130,6.5,63,1328,91,0
130,6.5,64,766,256,0
130,6.5,70,933,517,0
130,6.5,75,616,136,0
130,6.5,89,757,300,0
130,6.5,95,1055,579,0
130,6.5,96,1234,60,0
130,6.5,113,886,393,0
130,6.5,134,1139,777,0
130,6.5,143,1036,493,0
130,6.5,146,659,139,0
130,6.5,163,1288,94,0
130,6.5,165,1348,901,0
130,6.5,167,1090,618,0
131,6.55,1,1357,70,0
131,6.55,6,1061,753,0
131,6.55,31,1288,35,0
131,6.55,41,1257,720,0
131,6.55,47,1209,837,0
131,6.55,63,1326,87,0
131,6.55,64,769,259,0
131,6.55,70,938,525,0
131,6.55,75,618,138,0
131,6.55,89,760,304,0
131,6.55,95,1060,584,0
131,6.55,96,1231,58,0
131,6.55,113,889,397,0
131,6.55,134,1145,785,0
131,6.55,143,1041,498,0
131,6.55,146,660,141,0
131,6.55,163,1285,89,0
131,6.55,165,1357,910,0
131,6.55,167,1095,624,0
131,6.55,168,1296,757,0
132,6.6,1,1331,49,0
132,6.6,6,1067,760,0
132,6.6,31,1286,33,0
132,6.6,41,1287,751,0
132,6.6,47,1217,845,0
132,6.6,63,1322,86,0
132,6.6,64,771,262,0
132,6.6,70,942,530,0
132,6.6,75,616,140,0
132,6.6,89,764,308,0
132,6.6,95,1065,589,0
132,6.6,96,1230,66,0
132,6.6,113,893,401,0
132,6.6,134,1152,792,0
132,6.6,143,1046,503,0
132,6.6,146,663,143,0
132,6.6,163,1282,87,0
132,6.6,165,1364,918,0
132,6.6,167,1099,629,0
133,6.65,1,1343,58,0
133,6.65,6,1073,769,0
133,6.65,31,1283,32,0
133,6.65,41,1269,733,0
133,6.65,47,1217,843,0
133,6.65,63,1320,84,0
133,6.65,64,774,266,0
133,6.65,70,948,534,0
133,6.65,75,618,142,0
133,6.65,89,767,312,0
133,6.65,95,1091,619,0
133,6.65,96,1228,41,0
133,6.65,113,897,405,0
133,6.65,134,1163,808,0
133,6.65,143,1051,509,0
133,6.65,146,665,145,0
133,6.65,163,1279,89,0
133,6.65,165,1371,926,0
133,6.65,169,1248,887,0
133,6.65,170,1309,770,0
134,6.7,1,1325,46,0
134,6.7,6,1080,776,0
134,6.7,31,1280,31,0
134,6.7,41,1299,764,0
134,6.7,47,1231,863,0
134,6.7,63,1317,83,0
134,6.7,64,777,268,0
134,6.7,70,952,540,0
134,6.7,75,624,145,0
134,6.7,89,771,316,0
134,6.7,95,1075,601,0
134,6.7,96,1228,48,0
134,6.7,113,900,409,0
134,6.7,134,1166,809,0
134,6.7,143,1055,514,0
134,6.7,146,667,147,0
134,6.7,163,1266,86,0
134,6.7,165,1375,932,0
134,6.7,171,1111,642,0
134,6.7,172,1361,73,0
135,6.75,1,1337,62,1
135,6.75,6,1086,784,0
135,6.75,31,1278,29,0
135,6.75,41,1305,771,0
135,6.75,47,1238,872,0
135,6.75,63,1314,81,1
135,6.75,64,780,272,0
135,6.75,70,957,545,0
135,6.75,75,622,148,0
135,6.75,89,775,320,0
135,6.75,95,1081,607,0
135,6.75,96,1223,38,0
135,6.75,113,904,413,0
135,6.75,134,1172,817,0
135,6.75,143,1061,519,0
135,6.75,146,667,147,0
135,6.75,163,1263,84,0
135,6.75,165,1384,941,0
135,6.75,171,1116,648,0
135,6.75,173,930,504,0
135,6.75,174,425,277,0
135,6.75,175,1304,115,0
136,6.8,1,1334,61,0
136,6.8,6,1092,792,0
136,6.8,31,1274,28,0
136,6.8,41,1311,777,0
136,6.8,47,1246,881,0
136,6.8,63,1311,81,0
136,6.8,64,782,275,0
136,6.8,70,962,552,0
136,6.8,75,628,150,0
136,6.8,89,778,324,0
136,6.8,95,1108,638,0
136,6.8,96,1222,36,0
136,6.8,113,908,418,0
136,6.8,134,1184,832,0
136,6.8,143,1064,525,1
136,6.8,146,669,144,0
136,6.8,163,1260,82,0
136,6.8,165,1391,949,0
136,6.8,173,930,514,0
136,6.8,175,1300,114,0
136,6.8,176,1055,498,1
137,6.85,1,1353,68,0
137,6.85,6,1098,800,0
137,6.85,31,1271,26,0
137,6.85,41,1317,783,0
137,6.85,47,1254,890,0
137,6.85,63,1309,79,0
137,6.85,64,785,278,0
137,6.85,70,967,557,0
137,6.85,75,626,152,0
137,6.85,89,782,329,0
137,6.85,95,1114,644,0
137,6.85,96,1219,35,0
137,6.85,113,912,415,0
137,6.85,134,1185,833,0
137,6.85,143,1070,531,1
137,6.85,146,671,146,0
137,6.85,163,1257,81,0
137,6.85,165,1399,959,0
137,6.85,176,1061,504,1
137,6.85,177,1027,485,0
138,6.9,1,1306,79,0
138,6.9,6,1105,807,0
138,6.9,31,1268,25,0
138,6.9,41,1322,789,0
138,6.9,47,1260,899,0
138,6.9,63,1263,79,0
138,6.9,64,788,281,0
138,6.9,70,975,565,0
138,6.9,75,632,155,0
138,6.9,89,785,333,0
138,6.9,95,1120,651,0
138,6.9,96,1219,34,0
138,6.9,113,916,423,0
138,6.9,134,1197,849,0
138,6.9,143,1080,537,0
138,6.9,146,673,149,0
138,6.9,165,1407,967,0
138,6.9,176,1066,509,0
138,6.9,178,939,524,0
139,6.95,1,1303,78,0
139,6.95,6,1111,816,0
139,6.95,31,1265,24,0
139,6.95,41,1328,795,0
139,6.95,47,1267,909,0
139,6.95,63,1260,78,0
139,6.95,64,791,284,0
139,6.95,70,980,569,0
139,6.95,75,628,153,0
139,6.95,89,788,337,0
139,6.95,95,1125,657,0
139,6.95,113,920,431,0
139,6.95,134,1200,850,0
139,6.95,143,1084,542,1
139,6.95,146,676,156,0
139,6.95,165,1414,974,0
139,6.95,176,1071,515,1
139,6.95,179,1037,495,0
139,6.95,180,1289,105,0
139,6.95,181,1348,65,0
140,7.0,1,1301,76,0
140,7.0,6,1118,824,0
140,7.0,31,1263,23,0
140,7.0,41,1334,800,0
140,7.0,47,1276,918,0
140,7.0,63,1263,76,0
140,7.0,64,794,287,0
140,7.0,70,982,577,0
140,7.0,75,634,160,0
140,7.0,89,792,341,0
140,7.0,95,1108,638,0
140,7.0,113,924,432,0
140,7.0,134,1207,859,0
140,7.0,143,1086,548,1
140,7.0,146,677,154,0
140,7.0,165,1424,984,0
140,7.0,176,1076,520,1
140,7.0,179,1042,501,0
140,7.0,181,1344,64,0
140,7.0,182,1147,681,0
141,7.05,1,1298,73,0
141,7.05,6,1124,832,0
141,7.05,31,1260,22,0
141,7.05,41,1314,779,0
141,7.05,47,1283,928,0
141,7.05,63,1254,75,0
141,7.05,64,797,291,0
141,7.05,70,986,580,0
141,7.05,75,638,162,0
141,7.05,89,796,345,0
141,7.05,95,1113,644,0
141,7.05,113,928,440,0
141,7.05,134,1219,876,0
141,7.05,143,1096,553,0
141,7.05,146,681,164,0
141,7.05,165,1432,993,0
141,7.05,176,1082,525,0
141,7.05,182,1152,687,0
141,7.05,183,1357,821,0
141,7.05,184,954,542,0
142,7.1,1,1296,75,0
142,7.1,6,1131,840,0
142,7.1,31,1257,21,0
142,7.1,41,1346,813,0
142,7.1,47,1292,936,0
142,7.1,63,1237,69,0
142,7.1,64,800,294,0
142,7.1,70,991,586,0
142,7.1,75,640,165,0
142,7.1,89,799,349,0
142,7.1,95,1120,649,0
142,7.1,113,933,445,0
142,7.1,134,1221,876,0
142,7.1,143,1102,559,0
142,7.1,146,682,158,0
142,7.1,165,1439,1001,0
142,7.1,176,1087,531,0
142,7.1,182,1158,694,0
142,7.1,184,958,547,0
142,7.1,185,1052,511,0
142,7.1,186,462,278,0
142,7.1,187,1339,60,0
142,7.1,188,1210,27,0
143,7.15,1,1293,74,0
143,7.15,6,1107,807,0
143,7.15,31,1254,20,0
143,7.15,41,1326,794,0
143,7.15,47,1301,945,0
143,7.15,63,1241,72,0
143,7.15,64,803,297,0
143,7.15,70,997,595,0
143,7.15,75,639,168,0
143,7.15,89,803,354,0
143,7.15,95,1124,655,0
143,7.15,113,937,442,0
143,7.15,134,1234,893,0
143,7.15,143,1103,564,0
143,7.15,146,684,160,0
143,7.15,165,1447,1010,0
143,7.15,176,1091,536,0
143,7.15,182,1164,699,0
143,7.15,184,968,553,0
143,7.15,185,1057,516,0
143,7.15,187,1337,58,0
143,7.15,188,1211,28,0
143,7.15,189,1159,879,0
143,7.15,190,1369,833,0
143,7.15,191,807,431,0
144,7.2,1,1290,70,0
144,7.2,31,1252,20,0
144,7.2,41,1331,800,0
144,7.2,47,1308,955,0
144,7.2,63,1238,70,0
144,7.2,64,806,301,0
144,7.2,70,1005,599,0
144,7.2,75,641,171,0
144,7.2,89,806,358,0
144,7.2,95,1152,687,0
144,7.2,113,941,455,0
144,7.2,134,1236,894,0
144,7.2,143,1112,570,0
144,7.2,146,687,171,0
144,7.2,165,1455,1020,0
144,7.2,176,1097,541,0
144,7.2,185,1061,521,0
144,7.2,187,1333,57,0
144,7.2,188,1208,24,0
144,7.2,189,1144,857,0
144,7.2,190,1375,839,0
145,7.25,1,1287,67,0
145,7.25,31,1249,19,0
145,7.25,41,1338,807,0
145,7.25,47,1322,969,0
145,7.25,63,1235,68,0
145,7.25,64,810,304,0
145,7.25,70,1006,604,0
145,7.25,75,644,173,0
145,7.25,89,809,361,0
145,7.25,95,1158,692,0
145,7.25,113,946,459,0
145,7.25,134,1244,903,0
145,7.25,143,1118,575,0
145,7.25,146,689,173,0
145,7.25,165,1464,1029,0
145,7.25,176,1101,546,0
145,7.25,185,1066,526,0
145,7.25,187,1329,56,0
145,7.25,189,1120,819,0
145,7.25,190,1381,846,0
145,7.25,192,1173,897,0
145,7.25,193,973,564,0
146,7.3,1,1284,67,0
146,7.3,31,1250,18,0
146,7.3,41,1343,813,0
146,7.3,47,1330,978,0
146,7.3,63,1240,67,0
146,7.3,64,813,308,0
146,7.3,70,1012,613,0
146,7.3,75,648,176,0
146,7.3,89,813,367,0
146,7.3,95,1138,672,0
146,7.3,113,950,464,0
146,7.3,134,1252,912,0
146,7.3,143,1117,580,1
146,7.3,146,691,175,0
146,7.3,165,1471,1037,0
146,7.3,176,1107,552,1
146,7.3,185,1071,531,0
146,7.3,187,1314,39,0
146,7.3,189,1127,833,0
146,7.3,190,1388,853,0
146,7.3,192,1180,906,0
146,7.3,193,978,569,0
146,7.3,194,1176,716,0
147,7.35,1,1282,66,0
147,7.35,41,1352,820,0
147,7.35,47,1340,985,0
147,7.35,63,1231,65,0
147,7.35,64,816,311,0
147,7.35,70,1016,616,0
147,7.35,75,651,179,0
147,7.35,89,816,370,0
147,7.35,95,1167,703,0
147,7.35,113,952,468,0
147,7.35,134,1259,922,0
147,7.35,143,1123,586,0
147,7.35,146,693,178,0
147,7.35,165,1480,1049,0
147,7.35,176,1111,557,0
147,7.35,185,1076,537,0
147,7.35,187,1317,44,0
147,7.35,190,1395,860,0
147,7.35,192,1165,883,0
147,7.35,193,983,575,0
148,7.4,1,1279,61,0
148,7.4,41,1358,826,0
148,7.4,47,1347,995,0
148,7.4,63,1231,64,0
148,7.4,64,819,314,0
148,7.4,70,1021,623,0
148,7.4,75,652,181,0
148,7.4,89,820,374,0
148,7.4,95,1172,709,0
148,7.4,113,956,472,0
148,7.4,134,1267,932,0
148,7.4,143,1134,591,0
148,7.4,146,698,185,0
148,7.4,165,1487,1054,0
148,7.4,176,1117,563,0
148,7.4,185,1081,542,0
148,7.4,190,1402,867,0
148,7.4,192,1140,843,0
148,7.4,193,988,581,0
148,7.4,195,1193,924,0
149,7.45,1,1277,60,0
149,7.45,41,1365,833,0
149,7.45,47,1356,1006,0
149,7.45,63,1233,63,0
149,7.45,64,822,318,0
149,7.45,70,1026,629,0
149,7.45,75,654,184,0
149,7.45,89,824,378,0
149,7.45,95,1177,715,0
149,7.45,113,960,477,0
149,7.45,134,1280,948,0
149,7.45,143,1131,596,1
149,7.45,146,696,174,0
149,7.45,165,1494,1059,0
149,7.45,176,1122,568,1
149,7.45,190,1409,875,0
149,7.45,192,1147,853,0
149,7.45,193,993,586,0
149,7.45,195,1202,934,0
149,7.45,196,1307,35,0
150,7.5,1,1247,61,0
150,7.5,41,1372,840,0
150,7.5,47,1365,1017,0
150,7.5,64,825,321,0
150,7.5,70,1032,635,0
150,7.5,75,657,187,0
150,7.5,89,827,382,0
150,7.5,95,1183,719,0
150,7.5,113,964,482,0
150,7.5,134,1282,951,0
150,7.5,143,1137,602,0
150,7.5,146,699,182,0
150,7.5,165,1501,1063,0
150,7.5,176,1126,573,0
150,7.5,190,1416,882,0
150,7.5,192,1154,861,0
150,7.5,193,998,592,0
150,7.5,195,1210,944,0
150,7.5,196,1306,40,0
150,7.5,197,1090,551,0
151,7.55,1,1231,60,0
151,7.55,41,1405,875,0
151,7.55,47,1375,1024,0
151,7.55,64,828,325,0
151,7.55,70,1037,642,0
151,7.55,75,659,189,0
151,7.55,89,831,387,0
151,7.55,95,1188,726,0
151,7.55,113,968,482,0
151,7.55,134,1291,960,0
151,7.55,143,1141,594,0
151,7.55,146,702,188,0
151,7.55,165,1508,1068,0
151,7.55,176,1095,556,0
151,7.55,192,1161,869,0
151,7.55,193,1003,599,0
151,7.55,195,1221,953,0
151,7.55,196,1301,38,0
151,7.55,198,587,106,0
151,7.55,199,1271,57,0
152,7.6,1,1227,58,0
152,7.6,41,1386,856,0
152,7.6,47,1384,1029,0
152,7.6,64,831,328,0
152,7.6,70,1043,649,0
152,7.6,75,661,193,0
152,7.6,89,835,392,0
152,7.6,95,1193,733,0
152,7.6,113,972,484,0
152,7.6,134,1299,970,0
152,7.6,143,1136,583,0
152,7.6,146,703,182,0
152,7.6,176,1099,561,0
152,7.6,192,1168,879,0
152,7.6,193,1008,605,0
152,7.6,195,1228,963,0
152,7.6,196,1301,37,0
152,7.6,199,1269,56,0
152,7.6,200,1433,898,0
152,7.6,201,1147,613,0
152,7.6,202,606,180,0
153,7.65,1,1228,57,0
153,7.65,41,1394,864,0
153,7.65,47,1393,1034,0
153,7.65,64,834,332,0
153,7.65,70,1053,656,0
153,7.65,75,664,195,0
153,7.65,89,839,396,0
153,7.65,95,1174,711,0
153,7.65,113,979,496,0
153,7.65,134,1308,981,0
153,7.65,143,1141,588,0
153,7.65,146,705,185,0
153,7.65,176,1104,565,0
153,7.65,192,1175,887,0
153,7.65,193,1013,611,0
153,7.65,195,1237,973,0
153,7.65,196,1300,36,0
153,7.65,199,1266,54,0
153,7.65,200,1439,906,0
153,7.65,201,1153,618,0
153,7.65,202,608,183,0
153,7.65,203,1214,759,0
154,7.7,1,1264,53,0
154,7.7,41,1428,899,0
154,7.7,47,1397,1052,0
154,7.7,64,838,335,0
154,7.7,70,1054,661,0
154,7.7,75,666,199,0
154,7.7,89,843,401,0
154,7.7,95,1205,746,0
154,7.7,113,984,502,0
154,7.7,134,1316,991,0
154,7.7,143,1146,593,0
154,7.7,146,707,187,0
154,7.7,192,1182,897,0
154,7.7,193,1018,617,0
154,7.7,195,1244,983,0
154,7.7,196,1295,28,0
154,7.7,201,1155,623,0
154,7.7,204,591,112,0
154,7.7,205,599,25,0
155,7.75,1,1262,52,0
155,7.75,41,1436,907,0
155,7.75,47,1404,1058,0
155,7.75,64,841,339,0
155,7.75,70,1059,667,0
155,7.75,75,669,201,0
155,7.75,89,846,406,0
155,7.75,95,1211,753,0
155,7.75,113,988,506,0
155,7.75,134,1326,1001,0
155,7.75,143,1150,597,0
155,7.75,146,710,189,0
155,7.75,192,1190,905,0
155,7.75,193,1023,623,0
155,7.75,195,1253,993,0
155,7.75,196,1292,33,0
155,7.75,201,1161,627,0
155,7.75,206,613,189,0
156,7.8,1,1259,51,0
156,7.8,41,1444,916,0
156,7.8,47,1427,1063,0
156,7.8,64,844,342,0
156,7.8,70,1065,674,0
156,7.8,75,673,204,0
156,7.8,89,850,409,0
156,7.8,95,1218,759,0
156,7.8,113,993,511,0
156,7.8,134,1334,1011,0
156,7.8,143,1154,602,0
156,7.8,146,715,197,0
156,7.8,192,1196,914,0
156,7.8,193,1028,629,0
156,7.8,195,1261,1003,0
156,7.8,196,1289,31,0
156,7.8,201,1165,632,0
157,7.85,1,1257,49,0
157,7.85,41,1452,925,0
157,7.85,64,847,346,0
157,7.85,70,1070,681,0
157,7.85,75,674,207,0
157,7.85,89,854,414,0
157,7.85,95,1224,767,0
157,7.85,113,997,517,0
157,7.85,134,1343,1022,0
157,7.85,143,1158,606,0
157,7.85,146,714,194,0
157,7.85,192,1205,924,0
157,7.85,193,1034,635,0
157,7.85,195,1269,1011,0
157,7.85,196,1286,23,0
157,7.85,201,1169,636,0
157,7.85,207,618,196,0
157,7.85,208,596,117,0
157,7.85,209,1218,52,0
158,7.9,1,1254,48,0
158,7.9,41,1461,934,0
158,7.9,64,850,350,0
158,7.9,70,1075,687,0
158,7.9,75,676,210,0
158,7.9,89,859,419,0
158,7.9,95,1231,774,0
158,7.9,113,1001,520,0
158,7.9,134,1357,1032,0
158,7.9,143,1162,610,0
158,7.9,146,717,197,0
158,7.9,192,1212,933,0
158,7.9,193,1038,641,0
158,7.9,195,1277,1021,0
158,7.9,196,1283,29,0
158,7.9,201,1181,640,0
158,7.9,207,620,199,0
158,7.9,208,597,118,0
159,7.95,1,1251,45,0
159,7.95,41,1469,943,0
159,7.95,64,854,353,0
159,7.95,70,1081,694,0
159,7.95,75,679,213,0
159,7.95,89,863,424,0
159,7.95,95,1238,781,0
159,7.95,113,1006,526,0
159,7.95,134,1372,1046,0
159,7.95,143,1167,615,0
159,7.95,146,719,199,0
159,7.95,192,1221,942,0
159,7.95,193,1044,647,0
159,7.95,195,1285,1027,0
159,7.95,196,1279,21,0
159,7.95,201,1178,645,0
159,7.95,207,623,202,0
159,7.95,208,599,120,0
159,7.95,210,877,522,0
159,7.95,211,583,297,0
160,8.0,1,1248,45,0
160,8.0,41,1478,952,0
160,8.0,64,857,357,0
160,8.0,70,1086,701,0
160,8.0,75,682,217,0
160,8.0,89,866,429,0
160,8.0,95,1245,789,0
160,8.0,113,1011,531,0
160,8.0,134,1375,1052,0
160,8.0,143,1171,619,0
160,8.0,146,721,202,0
160,8.0,192,1229,957,0
160,8.0,193,1049,654,0
160,8.0,195,1294,1032,0
160,8.0,196,1278,27,0
160,8.0,201,1182,650,0
160,8.0,207,626,205,0
160,8.0,208,601,122,0
160,8.0,211,587,298,0
161,8.05,1,1246,42,0
161,8.05,41,1487,961,0
161,8.05,64,860,360,0
161,8.05,70,1092,708,0
161,8.05,75,682,220,0
161,8.05,89,871,434,0
161,8.05,95,1252,797,0
161,8.05,113,1015,536,0
161,8.05,134,1376,1057,0
161,8.05,143,1176,624,0
161,8.05,146,723,204,0
161,8.05,192,1237,969,0
161,8.05,193,1055,661,0
161,8.05,195,1301,1036,0
161,8.05,196,1276,20,0
161,8.05,201,1187,654,0
161,8.05,207,628,208,0
161,8.05,208,602,124,0
161,8.05,211,589,300,0
